pair_a,pair_b,sector,tick_minutes,model,pair_selection,position_policy,cointegration_policy,exec_delay_ticks,param_grid_size,sharpe,committed_return_annual,invested_return_annual,num_trades,hit_rate,max_drawdown,avg_holding_minutes
MARUTI,TATAMOTORS,Auto,15,Classical,Random,EOD_Flat,RollingCheck,0,16,0.44,0.0601,0.0552,49,0.474,0.065,21.3
MARUTI,TATAMOTORS,Auto,15,Classical,Random,EOD_Flat,RollingCheck,1,16,0.33,0.0569,0.051,54,0.525,0.136,26.7
MARUTI,TATAMOTORS,Auto,15,Classical,Random,EOD_Flat,SkipCheck,0,16,0.64,0.1192,0.1078,57,0.468,0.121,22.7
MARUTI,TATAMOTORS,Auto,15,Classical,Random,EOD_Flat,SkipCheck,1,16,0.39,0.0551,0.0502,40,0.574,0.135,18.9
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,Carry,RollingCheck,0,16,1.34,0.2453,0.2111,68,0.507,0.077,11.7
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,Carry,RollingCheck,1,16,0.99,0.1315,0.111,37,0.483,0.124,18.4
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,Carry,SkipCheck,0,16,1.37,0.2916,0.2755,59,0.621,0.149,13.0
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,Carry,SkipCheck,1,16,0.95,0.1565,0.1439,48,0.527,0.052,21.7
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.37,0.2791,0.2234,52,0.488,0.154,14.1
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.04,0.0995,0.0716,54,0.487,0.115,23.0
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.33,0.3043,0.2246,57,0.533,0.11,18.3
MARUTI,TATAMOTORS,Auto,15,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.81,0.1978,0.1685,32,0.581,0.151,15.4
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,Carry,RollingCheck,0,16,1.13,0.2288,0.1669,55,0.588,0.058,23.8
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,Carry,RollingCheck,1,16,0.83,0.1021,0.0876,56,0.48,0.132,26.6
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,Carry,SkipCheck,0,16,1.21,0.2228,0.2029,68,0.611,0.134,16.1
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,Carry,SkipCheck,1,16,0.67,0.1224,0.1102,66,0.481,0.152,18.7
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.23,0.2147,0.1558,68,0.515,0.159,12.1
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.67,0.1588,0.1163,62,0.515,0.171,20.7
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,EOD_Flat,SkipCheck,0,16,0.88,0.2402,0.1968,73,0.463,0.114,25.8
MARUTI,TATAMOTORS,Auto,15,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.86,0.1383,0.1256,68,0.573,0.166,26.3
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,Carry,RollingCheck,0,16,0.88,0.1746,0.1593,52,0.475,0.093,11.0
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,Carry,RollingCheck,1,16,0.34,0.1259,0.0983,61,0.482,0.073,15.9
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,Carry,SkipCheck,0,16,1.04,0.1975,0.189,43,0.499,0.091,23.3
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,Carry,SkipCheck,1,16,0.63,0.1051,0.0996,58,0.556,0.141,27.0
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.87,0.1704,0.1594,70,0.497,0.05,14.6
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.69,0.0935,0.081,58,0.434,0.184,17.7
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.97,0.1947,0.1478,42,0.452,0.1,20.2
MARUTI,TATAMOTORS,Auto,30,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.7,0.0837,0.0619,55,0.423,0.168,20.5
MARUTI,TATAMOTORS,Auto,30,Classical,Random,Carry,RollingCheck,0,16,0.79,0.0922,0.0816,29,0.438,0.135,27.8
MARUTI,TATAMOTORS,Auto,30,Classical,Random,Carry,RollingCheck,1,16,0.34,0.0484,0.0371,33,0.587,0.081,20.3
MARUTI,TATAMOTORS,Auto,30,Classical,Random,Carry,SkipCheck,0,16,0.79,0.1427,0.1109,66,0.5,0.149,11.5
MARUTI,TATAMOTORS,Auto,30,Classical,Random,Carry,SkipCheck,1,16,0.51,0.0543,0.0395,70,0.548,0.083,31.0
MARUTI,TATAMOTORS,Auto,30,Classical,Random,EOD_Flat,RollingCheck,0,16,0.68,0.0799,0.07,26,0.594,0.122,11.9
MARUTI,TATAMOTORS,Auto,30,Classical,Random,EOD_Flat,RollingCheck,1,16,0.33,-0.0159,-0.0158,50,0.398,0.131,27.3
MARUTI,TATAMOTORS,Auto,30,Classical,Random,EOD_Flat,SkipCheck,0,16,0.59,0.1232,0.1074,47,0.463,0.099,18.2
MARUTI,TATAMOTORS,Auto,30,Classical,Random,EOD_Flat,SkipCheck,1,16,0.43,0.0558,0.0489,54,0.498,0.087,29.0
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,Carry,RollingCheck,0,16,1.36,0.2499,0.224,41,0.534,0.139,29.1
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,Carry,RollingCheck,1,16,1.08,0.1945,0.1429,51,0.641,0.082,27.7
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,Carry,SkipCheck,0,16,1.49,0.309,0.3055,55,0.574,0.108,12.1
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,Carry,SkipCheck,1,16,0.86,0.1855,0.1307,49,0.504,0.082,18.9
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.44,0.2711,0.1967,79,0.614,0.124,19.6
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.0,0.1593,0.1481,60,0.505,0.1,17.3
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.42,0.288,0.2421,41,0.561,0.098,11.1
MARUTI,TATAMOTORS,Auto,30,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.9,0.139,0.1379,67,0.515,0.113,22.3
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,Carry,RollingCheck,0,16,1.2,0.1876,0.1714,43,0.608,0.118,24.0
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,Carry,RollingCheck,1,16,0.79,0.1676,0.1386,56,0.492,0.108,20.2
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,Carry,SkipCheck,0,16,1.35,0.2413,0.2181,70,0.562,0.121,18.3
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,Carry,SkipCheck,1,16,0.86,0.1938,0.1545,75,0.546,0.172,24.3
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.16,0.2326,0.1906,81,0.553,0.079,12.2
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.8,0.0989,0.0815,85,0.506,0.124,16.6
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.21,0.2453,0.1843,64,0.587,0.119,25.2
MARUTI,TATAMOTORS,Auto,30,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.89,0.1405,0.1363,34,0.53,0.073,12.5
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,Carry,RollingCheck,0,16,0.85,0.1123,0.1077,63,0.475,0.105,39.9
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,Carry,RollingCheck,1,16,0.66,0.0747,0.0696,56,0.518,0.062,33.1
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,Carry,SkipCheck,0,16,1.03,0.1848,0.1578,73,0.522,0.12,44.9
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,Carry,SkipCheck,1,16,0.72,0.1102,0.0951,28,0.521,0.184,46.4
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,EOD_Flat,RollingCheck,0,16,1.07,0.1011,0.0969,57,0.441,0.17,40.9
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.7,0.029,0.0279,72,0.492,0.156,45.0
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.96,0.142,0.1112,53,0.535,0.154,51.0
MARUTI,TATAMOTORS,Auto,60,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.5,0.0651,0.0613,56,0.57,0.166,52.9
MARUTI,TATAMOTORS,Auto,60,Classical,Random,Carry,RollingCheck,0,16,0.62,0.1269,0.0993,63,0.415,0.058,36.2
MARUTI,TATAMOTORS,Auto,60,Classical,Random,Carry,RollingCheck,1,16,0.48,0.0355,0.0271,54,0.435,0.133,37.8
MARUTI,TATAMOTORS,Auto,60,Classical,Random,Carry,SkipCheck,0,16,0.62,0.0568,0.0489,52,0.48,0.115,50.0
MARUTI,TATAMOTORS,Auto,60,Classical,Random,Carry,SkipCheck,1,16,0.44,0.0654,0.0555,89,0.592,0.094,47.8
MARUTI,TATAMOTORS,Auto,60,Classical,Random,EOD_Flat,RollingCheck,0,16,0.67,0.0521,0.0513,59,0.444,0.094,42.9
MARUTI,TATAMOTORS,Auto,60,Classical,Random,EOD_Flat,RollingCheck,1,16,0.45,0.0928,0.0689,65,0.441,0.148,36.1
MARUTI,TATAMOTORS,Auto,60,Classical,Random,EOD_Flat,SkipCheck,0,16,0.59,0.0923,0.0708,55,0.435,0.083,49.2
MARUTI,TATAMOTORS,Auto,60,Classical,Random,EOD_Flat,SkipCheck,1,16,0.46,0.0468,0.0412,61,0.524,0.196,40.0
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,Carry,RollingCheck,0,16,1.34,0.2374,0.1848,85,0.552,0.097,45.0
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,Carry,RollingCheck,1,16,1.1,0.1706,0.1343,47,0.642,0.178,46.3
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,Carry,SkipCheck,0,16,1.5,0.3209,0.2548,48,0.586,0.15,43.5
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,Carry,SkipCheck,1,16,0.98,0.2167,0.1656,39,0.505,0.137,41.3
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.37,0.1912,0.156,59,0.561,0.171,52.7
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,0.82,0.0828,0.0593,75,0.726,0.083,47.2
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.38,0.2538,0.2506,53,0.577,0.088,41.8
MARUTI,TATAMOTORS,Auto,60,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.98,0.1578,0.1422,74,0.553,0.133,42.7
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,Carry,RollingCheck,0,16,1.11,0.2186,0.1792,52,0.514,0.132,36.7
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,Carry,RollingCheck,1,16,0.86,0.1185,0.0874,49,0.608,0.152,38.6
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,Carry,SkipCheck,0,16,1.09,0.3168,0.2689,53,0.562,0.141,46.5
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,Carry,SkipCheck,1,16,0.79,0.1914,0.1572,60,0.493,0.118,39.6
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.02,0.2156,0.182,55,0.608,0.112,43.4
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.88,0.1006,0.0809,79,0.598,0.066,50.4
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,EOD_Flat,SkipCheck,0,16,0.97,0.2469,0.1791,75,0.483,0.089,37.0
MARUTI,TATAMOTORS,Auto,60,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.72,0.0905,0.0745,61,0.64,0.2,45.5
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,Carry,RollingCheck,0,16,1.06,0.177,0.1367,183,0.506,0.097,29.7
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,Carry,RollingCheck,1,16,0.62,0.1091,0.0989,164,0.497,0.177,25.8
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,Carry,SkipCheck,0,16,1.13,0.2007,0.1924,169,0.585,0.178,24.3
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,Carry,SkipCheck,1,16,0.77,0.121,0.0895,175,0.466,0.082,17.2
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.76,0.2127,0.1511,194,0.471,0.153,24.7
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.52,0.1317,0.0961,191,0.474,0.12,22.0
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,EOD_Flat,SkipCheck,0,16,1.03,0.1267,0.0915,177,0.526,0.122,20.4
AXISBANK,KOTAKBANK,Financials,5,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.72,0.1586,0.1408,200,0.572,0.129,20.2
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,Carry,RollingCheck,0,16,0.74,0.142,0.1365,213,0.364,0.114,26.3
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,Carry,RollingCheck,1,16,0.55,0.157,0.1117,197,0.52,0.129,14.4
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,Carry,SkipCheck,0,16,0.58,0.1597,0.1177,179,0.513,0.102,17.5
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,Carry,SkipCheck,1,16,0.59,0.1461,0.1304,156,0.453,0.051,16.1
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,EOD_Flat,RollingCheck,0,16,0.68,0.0876,0.0818,155,0.528,0.063,23.8
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,EOD_Flat,RollingCheck,1,16,0.53,0.0269,0.0257,195,0.516,0.124,11.4
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,EOD_Flat,SkipCheck,0,16,0.62,0.1292,0.112,194,0.586,0.135,28.0
AXISBANK,KOTAKBANK,Financials,5,Classical,Random,EOD_Flat,SkipCheck,1,16,0.3,0.106,0.0767,204,0.396,0.156,15.3
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,Carry,RollingCheck,0,16,1.31,0.3254,0.3015,199,0.62,0.112,20.1
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,Carry,RollingCheck,1,16,0.92,0.2264,0.2225,185,0.612,0.097,16.7
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,Carry,SkipCheck,0,16,1.47,0.2569,0.2026,161,0.553,0.173,21.0
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,Carry,SkipCheck,1,16,1.25,0.1705,0.1368,190,0.464,0.201,19.7
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.31,0.2278,0.1652,161,0.594,0.119,25.4
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.0,0.1121,0.0913,165,0.558,0.159,15.3
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.56,0.287,0.24,171,0.566,0.134,23.5
AXISBANK,KOTAKBANK,Financials,5,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.97,0.1767,0.1404,172,0.548,0.16,10.3
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,Carry,RollingCheck,0,16,1.15,0.2587,0.2447,171,0.553,0.142,11.1
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,Carry,RollingCheck,1,16,0.73,0.1312,0.0997,172,0.618,0.05,22.0
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,Carry,SkipCheck,0,16,1.2,0.2196,0.1557,172,0.627,0.051,21.5
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,Carry,SkipCheck,1,16,0.92,0.191,0.1775,166,0.583,0.108,9.6
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.22,0.1967,0.1572,175,0.498,0.084,29.9
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.77,0.1166,0.1061,196,0.552,0.105,18.8
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.13,0.2681,0.234,170,0.603,0.099,22.1
AXISBANK,KOTAKBANK,Financials,5,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.73,0.1446,0.1364,190,0.503,0.121,23.4
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,Carry,RollingCheck,0,16,0.74,0.2136,0.1704,96,0.471,0.183,17.9
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,Carry,RollingCheck,1,16,0.64,0.1159,0.1146,86,0.426,0.124,20.3
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,Carry,SkipCheck,0,16,1.08,0.1547,0.1324,73,0.463,0.179,23.2
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,Carry,SkipCheck,1,16,0.68,0.0474,0.0419,40,0.48,0.12,22.8
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.84,0.1767,0.1425,35,0.417,0.181,30.3
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.52,0.0777,0.066,59,0.497,0.125,23.3
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,EOD_Flat,SkipCheck,0,16,0.85,0.2106,0.2049,78,0.532,0.132,19.4
AXISBANK,KOTAKBANK,Financials,15,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.7,0.1046,0.0787,46,0.45,0.141,17.8
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,Carry,RollingCheck,0,16,0.56,0.0807,0.0621,64,0.569,0.12,19.6
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,Carry,RollingCheck,1,16,0.36,0.0533,0.0481,75,0.548,0.142,29.1
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,Carry,SkipCheck,0,16,0.69,0.1495,0.1315,71,0.498,0.12,15.9
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,Carry,SkipCheck,1,16,0.59,0.0976,0.0854,57,0.467,0.146,20.4
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,EOD_Flat,RollingCheck,0,16,0.62,0.055,0.0473,67,0.486,0.115,23.5
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,EOD_Flat,RollingCheck,1,16,0.39,0.0741,0.0682,44,0.497,0.118,23.8
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,EOD_Flat,SkipCheck,0,16,0.57,0.151,0.1066,59,0.453,0.087,26.2
AXISBANK,KOTAKBANK,Financials,15,Classical,Random,EOD_Flat,SkipCheck,1,16,0.56,0.0982,0.0895,72,0.499,0.05,16.8
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,Carry,RollingCheck,0,16,1.39,0.2407,0.1715,40,0.585,0.151,16.3
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,Carry,RollingCheck,1,16,0.9,0.1389,0.1043,53,0.567,0.134,5.0
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,Carry,SkipCheck,0,16,1.6,0.3431,0.3236,59,0.545,0.098,17.7
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,Carry,SkipCheck,1,16,0.95,0.1465,0.1255,43,0.627,0.092,26.2
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.44,0.1957,0.1384,57,0.511,0.123,20.9
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.05,0.1941,0.1836,39,0.526,0.208,23.6
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.69,0.3219,0.3169,55,0.527,0.156,19.9
AXISBANK,KOTAKBANK,Financials,15,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,1.18,0.169,0.1254,72,0.505,0.106,14.9
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,Carry,RollingCheck,0,16,1.07,0.1814,0.1655,72,0.447,0.164,13.6
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,Carry,RollingCheck,1,16,0.72,0.1524,0.1471,42,0.647,0.097,23.3
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,Carry,SkipCheck,0,16,1.31,0.2333,0.212,54,0.626,0.096,27.5
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,Carry,SkipCheck,1,16,0.9,0.1133,0.1125,54,0.455,0.134,29.9
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,EOD_Flat,RollingCheck,0,16,1.15,0.2183,0.1566,65,0.595,0.145,18.3
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.82,0.1337,0.1001,66,0.592,0.158,20.4
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.02,0.2196,0.1725,109,0.577,0.137,23.0
AXISBANK,KOTAKBANK,Financials,15,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.95,0.1502,0.1138,58,0.541,0.097,28.3
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,Carry,RollingCheck,0,16,0.91,0.171,0.1203,70,0.414,0.139,8.8
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,Carry,RollingCheck,1,16,0.64,0.0388,0.0336,71,0.454,0.119,18.8
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,Carry,SkipCheck,0,16,0.96,0.1797,0.1628,67,0.412,0.094,17.4
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,Carry,SkipCheck,1,16,0.56,0.0932,0.0802,60,0.429,0.134,15.4
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,EOD_Flat,RollingCheck,0,16,0.85,0.1388,0.1167,62,0.465,0.126,11.4
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,EOD_Flat,RollingCheck,1,16,0.71,0.079,0.0683,33,0.575,0.143,17.6
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,EOD_Flat,SkipCheck,0,16,1.07,0.1524,0.1443,68,0.454,0.089,14.7
AXISBANK,KOTAKBANK,Financials,30,Classical,Ranked,EOD_Flat,SkipCheck,1,16,0.77,0.0676,0.052,50,0.433,0.102,19.8
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,Carry,RollingCheck,0,16,0.53,0.0654,0.0546,44,0.518,0.13,18.5
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,Carry,RollingCheck,1,16,0.39,0.0179,0.0172,41,0.564,0.117,28.7
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,Carry,SkipCheck,0,16,0.48,0.1359,0.1141,70,0.517,0.109,23.1
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,Carry,SkipCheck,1,16,0.57,0.0326,0.0307,63,0.54,0.112,16.1
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,EOD_Flat,RollingCheck,0,16,0.54,0.0801,0.0644,67,0.446,0.107,5.0
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,EOD_Flat,RollingCheck,1,16,0.48,0.0453,0.0347,85,0.506,0.143,20.5
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,EOD_Flat,SkipCheck,0,16,0.58,0.0427,0.0311,37,0.539,0.125,13.9
AXISBANK,KOTAKBANK,Financials,30,Classical,Random,EOD_Flat,SkipCheck,1,16,0.37,0.0678,0.0617,42,0.523,0.173,18.8
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,Carry,RollingCheck,0,16,1.21,0.2901,0.2311,69,0.558,0.104,21.1
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,Carry,RollingCheck,1,16,1.11,0.159,0.1158,75,0.53,0.075,9.8
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,Carry,SkipCheck,0,16,1.63,0.3185,0.2262,41,0.569,0.081,13.5
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,Carry,SkipCheck,1,16,0.85,0.1685,0.1234,69,0.548,0.144,26.7
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,EOD_Flat,RollingCheck,0,16,1.51,0.2641,0.1934,88,0.552,0.156,21.5
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,EOD_Flat,RollingCheck,1,16,1.0,0.136,0.117,37,0.492,0.146,21.3
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,EOD_Flat,SkipCheck,0,16,1.58,0.2795,0.2294,57,0.524,0.158,15.3
AXISBANK,KOTAKBANK,Financials,30,Preferred,Ranked,EOD_Flat,SkipCheck,1,16,0.94,0.1411,0.122,54,0.489,0.155,17.1
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,Carry,RollingCheck,0,16,1.04,0.2209,0.2036,37,0.518,0.119,8.2
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,Carry,RollingCheck,1,16,0.68,0.1099,0.09,77,0.583,0.119,26.8
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,Carry,SkipCheck,0,16,1.27,0.2253,0.205,65,0.538,0.133,24.0
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,Carry,SkipCheck,1,16,0.85,0.1569,0.1188,48,0.545,0.163,16.7
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,EOD_Flat,RollingCheck,0,16,0.94,0.1684,0.148,43,0.532,0.101,21.6
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,EOD_Flat,RollingCheck,1,16,0.65,0.1488,0.113,54,0.548,0.127,5.0
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,EOD_Flat,SkipCheck,0,16,1.07,0.2183,0.1774,76,0.583,0.193,24.2
AXISBANK,KOTAKBANK,Financials,30,Preferred,Random,EOD_Flat,SkipCheck,1,16,0.74,0.1108,0.083,47,0.513,0.202,24.2
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,Carry,RollingCheck,0,16,1.06,0.1548,0.1343,47,0.456,0.141,40.2
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,Carry,RollingCheck,1,16,0.64,0.1243,0.113,43,0.482,0.163,35.9
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,Carry,SkipCheck,0,16,0.79,0.1727,0.1472,63,0.565,0.067,43.0
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,Carry,SkipCheck,1,16,0.61,0.0527,0.0501,59,0.524,0.153,43.3
AXISBANK,KOTAKBANK,Financials,60,Classical,Ranked,EOD_Flat,RollingCheck,0,16,1.05,0.0559,0.043,63,0.584,0.137,48.1
